DATE,CODE,SEC_NAME,EXE_MODE,EXE_PRICE,涨跌额,涨跌幅,成交量,成交额(万),持仓量,行权价,EXE_ENDDATE,持仓量,日增,昨收,今开
2018/9/10,10001463,50ETF购10月2250,认购,0.2414,-0.0169,-6.54%,657,1630786,370,2.25,2018/10/24 0:00,165,0.2583,0.2561,
2018/9/10,10001461,50ETF购10月2750,认购,0.01,-0.002,-16.67%,5402,569118,16165,2.75,2018/10/24 0:00,1830,0.012,0.012,
2018/9/10,10001445,50ETF购10月2400,认购,0.1288,-0.0128,-9.04%,2460,3239957,7894,2.4,2018/10/24 0:00,335,0.1416,0.1396,
2018/9/10,10001443,50ETF购10月2300,认购,0.2007,-0.0168,-7.72%,2618,5347194,4386,2.3,2018/10/24 0:00,622,0.2175,0.2131,
2018/9/10,10001450,50ETF购10月2650,认购,0.0245,-0.0041,-14.34%,4768,1231106,8748,2.65,2018/10/24 0:00,220,0.0286,0.0275,
2018/9/10,10001444,50ETF购10月2350,认购,0.1615,-0.0153,-8.65%,2117,3515867,3305,2.35,2018/10/24 0:00,301,0.1768,0.176,
2018/9/10,10001452,50ETF沽10月2300,认沽,0.0233,0.0035,17.68%,6462,1457972,20859,2.3,2018/10/24 0:00,-199,0.0198,0.0195,
2018/9/10,10001455,50ETF沽10月2450,认沽,0.0699,0.0089,14.59%,7670,5261153,9096,2.45,2018/10/24 0:00,177,0.061,0.0631,
2018/9/10,10001453,50ETF沽10月2350,认沽,0.0341,0.0046,15.59%,4665,1562761,9514,2.35,2018/10/24 0:00,111,0.0295,0.0307,
2018/9/10,10001448,50ETF购10月2550,认购,0.053,-0.007,-11.67%,8813,4799545,12772,2.55,2018/10/24 0:00,1958,0.06,0.0584,
2018/9/10,10001459,50ETF沽10月2650,认沽,0.1961,0.0162,9.01%,2267,4334474,3901,2.65,2018/10/24 0:00,403,0.1799,0.1817,
2018/9/10,10001456,50ETF沽10月2500,认沽,0.0938,0.0098,11.67%,7458,6889135,8489,2.5,2018/10/24 0:00,-82,0.084,0.0856,
2018/9/10,10001446,50ETF购10月2450,认购,0.0979,-0.0109,-10.02%,6187,6219634,6316,2.45,2018/10/24 0:00,1312,0.1088,0.1054,
2018/9/10,10001460,50ETF沽10月2700,认沽,0.2369,0.0176,8.03%,1653,3864623,6105,2.7,2018/10/24 0:00,20,0.2193,0.2237,
2018/9/10,10001449,50ETF购10月2600,认购,0.0372,-0.0053,-12.47%,8746,3350434,18144,2.6,2018/10/24 0:00,2346,0.0425,0.0427,
2018/9/10,10001451,50ETF购10月2700,认购,0.016,-0.0035,-17.95%,6259,1057346,12510,2.7,2018/10/24 0:00,1273,0.0195,0.0188,
2018/9/10,10001464,50ETF沽10月2250,认沽,0.015,0.0022,17.19%,5462,800720,4241,2.25,2018/10/24 0:00,2355,0.0128,0.0125,
2018/9/10,10001411,50ETF购12月2200,认购,0.3143,-0.0157,-4.76%,198,623608,3196,2.2,2018/12/26 0:00,20,0.33,0.3267,
2018/9/10,10001320,50ETF购12月2850,认购,0.0266,-0.0026,-8.90%,252,66966,7660,2.85,2018/12/26 0:00,54,0.0292,0.0278,
2018/9/10,10001412,50ETF沽12月2200,认沽,0.033,0.0032,10.74%,1526,491757,15027,2.2,2018/12/26 0:00,426,0.0298,0.0299,
2018/9/10,10001369,50ETF购12月2350,认购,0.205,-0.014,-6.39%,295,613377,2301,2.35,2018/12/26 0:00,-58,0.219,0.2209,
2018/9/10,10001330,50ETF沽12月2900,认沽,0.4328,0.0177,4.26%,193,826219,3944,2.9,2018/12/26 0:00,-4,0.4151,0.4173,
2018/9/10,10001314,50ETF购12月2550,认购,0.0999,-0.0102,-9.26%,1365,1387361,6959,2.55,2018/12/26 0:00,354,0.1101,0.1083,
2018/9/10,10001322,50ETF沽12月2500,认沽,0.1386,0.0094,7.28%,2323,3182774,9962,2.5,2018/12/26 0:00,72,0.1292,0.1321,
2018/9/10,10001383,50ETF购12月2250,认购,0.274,-0.0177,-6.07%,951,2636451,2390,2.25,2018/12/26 0:00,-402,0.2917,0.2884,
2018/9/10,10001324,50ETF沽12月2600,认沽,0.1989,0.0129,6.94%,539,1051804,3654,2.6,2018/12/26 0:00,1,0.186,0.1865,
2018/9/10,10001359,50ETF购12月2400,认购,0.1741,-0.0133,-7.10%,663,1167633,3433,2.4,2018/12/26 0:00,-48,0.1874,0.1847,
2018/9/10,10001328,50ETF沽12月2800,认沽,0.3483,0.0175,5.29%,393,1349647,5742,2.8,2018/12/26 0:00,28,0.3308,0.3297,
2018/9/10,10001313,50ETF购12月2500,认购,0.1216,-0.0109,-8.23%,2202,2716747,6890,2.5,2018/12/26 0:00,601,0.1325,0.1311,
2018/9/10,10001326,50ETF沽12月2700,认沽,0.2693,0.0154,6.07%,140,370874,5172,2.7,2018/12/26 0:00,-52,0.2539,0.2554,
2018/9/10,10001317,50ETF购12月2700,认购,0.053,-0.0061,-10.32%,510,275688,14228,2.7,2018/12/26 0:00,57,0.0591,0.0562,
2018/9/10,10001378,50ETF沽12月2300,认沽,0.0565,0.0046,8.86%,421,236501,6380,2.3,2018/12/26 0:00,72,0.0519,0.0534,
2018/9/10,10001327,50ETF沽12月2750,认沽,0.3063,0.0156,5.37%,185,562791,4603,2.75,2018/12/26 0:00,11,0.2907,0.2895,
2018/9/10,10001319,50ETF购12月2800,认购,0.0332,-0.0042,-11.23%,676,229357,9011,2.8,2018/12/26 0:00,91,0.0374,0.0357,
2018/9/10,10001321,50ETF购12月2900,认购,0.0203,-0.0023,-10.18%,1112,228869,15312,2.9,2018/12/26 0:00,170,0.0226,0.0221,
2018/9/10,10001323,50ETF沽12月2550,认沽,0.1667,0.0107,6.86%,1174,1926125,4841,2.55,2018/12/26 0:00,57,0.156,0.1593,
2018/9/10,10001329,50ETF沽12月2850,认沽,0.3869,0.0147,3.95%,339,1310930,3092,2.85,2018/12/26 0:00,147,0.3722,0.3739,
2018/9/10,10001370,50ETF沽12月2350,认沽,0.0722,0.0062,9.39%,438,316154,5848,2.35,2018/12/26 0:00,-37,0.066,0.0661,
2018/9/10,10001333,50ETF购12月2950,认购,0.0154,-0.0022,-12.50%,2418,386979,23181,2.95,2018/12/26 0:00,1203,0.0176,0.0166,
2018/9/10,10001325,50ETF沽12月2650,认沽,0.2331,0.0148,6.78%,286,652174,4796,2.65,2018/12/26 0:00,-7,0.2183,0.2202,
2018/9/10,10001384,50ETF沽12月2250,认沽,0.0431,0.0036,9.11%,616,263848,7138,2.25,2018/12/26 0:00,185,0.0395,0.0385,
2018/9/10,10001315,50ETF购12月2600,认购,0.0817,-0.0086,-9.52%,1273,1065406,6155,2.6,2018/12/26 0:00,122,0.0903,0.0886,
2018/9/10,10001331,50ETF购12月2450,认购,0.1463,-0.0123,-7.76%,720,1068995,3621,2.45,2018/12/26 0:00,78,0.1586,0.1567,
2018/9/10,10001332,50ETF沽12月2450,认沽,0.1147,0.0094,8.93%,1279,1445895,6828,2.45,2018/12/26 0:00,-12,0.1053,0.1101,
2018/9/10,10001377,50ETF购12月2300,认购,0.2365,-0.0175,-6.89%,249,600941,3227,2.3,2018/12/26 0:00,43,0.254,0.2552,
2018/9/10,10001316,50ETF购12月2650,认购,0.0662,-0.0072,-9.81%,452,305023,7671,2.65,2018/12/26 0:00,41,0.0734,0.07,
2018/9/10,10001318,50ETF购12月2750,认购,0.0421,-0.0053,-11.18%,671,288590,9373,2.75,2018/12/26 0:00,164,0.0474,0.0454,
2018/9/10,10001334,50ETF沽12月2950,认沽,0.4811,0.0214,4.66%,274,1306061,4990,2.95,2018/12/26 0:00,125,0.4597,0.463,
2018/9/10,10001360,50ETF沽12月2400,认沽,0.0915,0.007,8.28%,1145,1033024,7677,2.4,2018/12/26 0:00,155,0.0845,0.0872,
2018/9/10,10001420,50ETF购3月2550,认购,0.1449,-0.0094,-6.09%,87,128747,2736,2.55,2019/3/27 0:00,20,0.1543,0.1527,
2018/9/10,10001424,50ETF购3月2750,认购,0.0785,-0.0048,-5.76%,396,315342,3638,2.75,2019/3/27 0:00,1,0.0833,0.0829,
2018/9/10,10001434,50ETF沽3月2800,认沽,0.3655,0.0178,5.12%,78,282674,2964,2.8,2019/3/27 0:00,-21,0.3477,0.3492,
2018/9/10,10001417,50ETF购3月2400,认购,0.218,-0.0127,-5.50%,153,339190,2303,2.4,2019/3/27 0:00,11,0.2307,0.2304,
2018/9/10,10001437,50ETF购3月2300,认购,0.28,-0.0128,-4.37%,182,516894,3304,2.3,2019/3/27 0:00,74,0.2928,0.2924,
2018/9/10,10001436,50ETF沽3月2350,认沽,0.1056,0.0078,7.98%,170,175159,3775,2.35,2019/3/27 0:00,62,0.0978,0.0974,
2018/9/10,10001428,50ETF沽3月2500,认沽,0.1729,0.0097,5.94%,163,276844,2066,2.5,2019/3/27 0:00,30,0.1632,0.1632,
2018/9/10,10001422,50ETF购3月2650,认购,0.1086,-0.0055,-4.82%,132,144078,1803,2.65,2019/3/27 0:00,41,0.1141,0.114,
2018/9/10,10001439,50ETF购3月2250,认购,0.3143,-0.0137,-4.18%,92,291985,1890,2.25,2019/3/27 0:00,5,0.328,0.3251,
2018/9/10,10001426,50ETF沽3月2400,认沽,0.1256,0.0079,6.71%,103,126473,4987,2.4,2019/3/27 0:00,51,0.1177,0.1175,
2018/9/10,10001431,50ETF沽3月2650,认沽,0.2564,0.0106,4.31%,85,217554,942,2.65,2019/3/27 0:00,2,0.2458,0.2463,
2018/9/10,10001425,50ETF购3月2800,认购,0.0675,-0.0037,-5.20%,631,431248,7903,2.8,2019/3/27 0:00,5,0.0712,0.0708,
2018/9/10,10001438,50ETF沽3月2300,认沽,0.0879,0.0074,9.19%,100,86523,2606,2.3,2019/3/27 0:00,23,0.0805,0.0807,
2018/9/10,10001432,50ETF沽3月2700,认沽,0.2933,0.0144,5.16%,130,376597,1816,2.7,2019/3/27 0:00,-2,0.2789,0.2791,
2018/9/10,10001427,50ETF沽3月2450,认沽,0.148,0.0091,6.55%,192,280801,3061,2.45,2019/3/27 0:00,15,0.1389,0.1389,
2018/9/10,10001441,50ETF购3月2200,认购,0.3519,-0.0122,-3.35%,181,637610,1751,2.2,2019/3/27 0:00,23,0.3641,0.355,
2018/9/10,10001433,50ETF沽3月2750,认沽,0.3288,0.0153,4.88%,109,354382,2658,2.75,2019/3/27 0:00,-4,0.3135,0.3231,
2018/9/10,10001442,50ETF沽3月2200,认沽,0.0587,0.0042,7.71%,719,411229,4914,2.2,2019/3/27 0:00,300,0.0545,0.0545,
2018/9/10,10001418,50ETF购3月2450,认购,0.1913,-0.011,-5.44%,211,408813,1660,2.45,2019/3/27 0:00,21,0.2023,0.2025,
2018/9/10,10001423,50ETF购3月2700,认购,0.0939,-0.0037,-3.79%,230,214397,2014,2.7,2019/3/27 0:00,-20,0.0976,0.0975,
2018/9/10,10001430,50ETF沽3月2600,认沽,0.2283,0.0124,5.74%,213,478585,2655,2.6,2019/3/27 0:00,-14,0.2159,0.2137,
2018/9/10,10001419,50ETF购3月2500,认购,0.1685,-0.0089,-5.02%,306,517308,3239,2.5,2019/3/27 0:00,52,0.1774,0.176,
2018/9/10,10001429,50ETF沽3月2550,认沽,0.1983,0.0111,5.93%,121,235261,1464,2.55,2019/3/27 0:00,35,0.1872,0.187,
2018/9/10,10001440,50ETF沽3月2250,认沽,0.072,0.0054,8.11%,120,84642,4154,2.25,2019/3/27 0:00,45,0.0666,0.0662,
2018/9/10,10001421,50ETF购3月2600,认购,0.1265,-0.0063,-4.74%,132,167508,3567,2.6,2019/3/27 0:00,24,0.1328,0.13,
2018/9/10,10001435,50ETF购3月2350,认购,0.2504,-0.0104,-3.99%,67,168053,568,2.35,2019/3/27 0:00,-10,0.2608,0.2555,
2018/9/11,10001225,50ETF沽9月3300,认沽,0.8457,0.0117,1.40%,211,1756992,1711,3.3,2018/9/26 0:00,134,0.834,0.8255,
2018/9/11,10001234,50ETF沽9月2750,认沽,0.2957,0.0117,4.12%,2733,7760758,3761,2.75,2018/9/26 0:00,-666,0.284,0.2761,
2018/9/11,10001367,50ETF购9月2350,认购,0.1185,-0.0186,-13.57%,14829,19139001,10861,2.35,2018/9/26 0:00,1458,0.1371,0.1376,
2018/9/11,10001213,50ETF购9月3000,认购,0.0005,0.0001,25.00%,1319,4322,23106,3,2018/9/26 0:00,-546,0.0004,0.0004,
2018/9/11,10001375,50ETF购9月2300,认购,0.1616,-0.0186,-10.32%,4868,8276305,5823,2.3,2018/9/26 0:00,693,0.1802,0.1858,
2018/9/11,10001246,50ETF沽9月2700,认沽,0.248,0.014,5.98%,2833,6689521,8270,2.7,2018/9/26 0:00,-64,0.234,0.2271,
2018/9/11,10001212,50ETF购9月2950,认购,0.0003,-0.0001,-25.00%,406,1551,15829,2.95,2018/9/26 0:00,-41,0.0004,0.0003,
2018/9/11,10001211,50ETF购9月2900,认购,0.0004,-0.0001,-20.00%,1109,4932,26060,2.9,2018/9/26 0:00,-408,0.0005,0.0004,
2018/9/11,10001223,50ETF沽9月3100,认沽,0.6462,0.0122,1.92%,341,2161942,1839,3.1,2018/9/26 0:00,92,0.634,0.6257,
2018/9/11,10001409,50ETF购9月2200,认购,0.254,-0.0192,-7.03%,1865,4944721,4954,2.2,2018/9/26 0:00,-457,0.2732,0.2732,
2018/9/11,10001368,50ETF沽9月2350,认沽,0.0142,-0.0002,-1.39%,63842,8979447,78818,2.35,2018/9/26 0:00,2323,0.0144,0.0144,
2018/9/11,10001312,50ETF沽9月2450,认沽,0.0494,0.0044,9.78%,134914,62897473,64711,2.45,2018/9/26 0:00,-5784,0.045,0.0456,
2018/9/11,10001382,50ETF沽9月2250,认沽,0.0026,-0.0007,-21.21%,21264,589538,64121,2.25,2018/9/26 0:00,6214,0.0033,0.0032,
2018/9/11,10001221,50ETF沽9月2950,认沽,0.496,0.012,2.48%,708,3403417,876,2.95,2018/9/26 0:00,119,0.484,0.4761,
2018/9/11,10001244,50ETF沽9月2600,认沽,0.155,0.0131,9.23%,26462,38913787,39515,2.6,2018/9/26 0:00,-1418,0.1419,0.14,
2018/9/11,10001226,50ETF沽9月3400,认沽,0.9416,0.0076,0.81%,269,2508131,1824,3.4,2018/9/26 0:00,115,0.934,0.9253,
2018/9/11,10001275,50ETF购9月2550,认购,0.019,-0.0065,-25.49%,85335,19330860,124504,2.55,2018/9/26 0:00,16896,0.0255,0.0253,
2018/9/11,10001215,50ETF购9月3200,认购,0.0003,0,0.00%,155,471,14575,3.2,2018/9/26 0:00,24,0.0003,0.0003,
2018/9/11,10001410,50ETF沽9月2200,认沽,0.0016,-0.0005,-23.81%,11044,127074,42966,2.2,2018/9/26 0:00,-3093,0.0021,0.0017,
2018/9/11,10001281,50ETF购9月2500,认购,0.034,-0.009,-20.93%,143174,55783222,125439,2.5,2018/9/26 0:00,27686,0.043,0.0428,
2018/9/11,10001233,50ETF购9月2750,认购,0.001,-0.0005,-33.33%,9445,120008,55915,2.75,2018/9/26 0:00,-1711,0.0015,0.0015,
2018/9/11,10001376,50ETF沽9月2300,认沽,0.0065,-0.0012,-15.58%,40632,2717292,76645,2.3,2018/9/26 0:00,3182,0.0077,0.0077,
2018/9/11,10001219,50ETF购9月3600,认购,0.0002,0,0.00%,357,882,47723,3.6,2018/9/26 0:00,88,0.0002,0.0003,
2018/9/11,10001357,50ETF购9月2400,认购,0.083,-0.0159,-16.08%,32677,29789502,27538,2.4,2018/9/26 0:00,4237,0.0989,0.0977,
2018/9/11,10001216,50ETF购9月3300,认购,0.0004,0.0001,33.33%,425,1273,9624,3.3,2018/9/26 0:00,51,0.0003,0.0003,
2018/9/11,10001229,50ETF购9月2850,认购,0.0006,-0.0001,-14.29%,2141,12050,30659,2.85,2018/9/26 0:00,-235,0.0007,0.0005,
2018/9/11,10001218,50ETF购9月3500,认购,0.0001,-0.0001,-50.00%,191,346,19883,3.5,2018/9/26 0:00,13,0.0002,0.0001,
2018/9/11,10001231,50ETF购9月2800,认购,0.0006,-0.0001,-14.29%,2057,15576,36798,2.8,2018/9/26 0:00,-248,0.0007,0.0007,
2018/9/11,10001230,50ETF沽9月2850,认沽,0.3948,0.0108,2.81%,682,2619952,2001,2.85,2018/9/26 0:00,102,0.384,0.3797,
2018/9/11,10001245,50ETF沽9月2650,认沽,0.2006,0.0141,7.56%,8226,15691720,13511,2.65,2018/9/26 0:00,-574,0.1865,0.1801,
2018/9/11,10001232,50ETF沽9月2800,认沽,0.3455,0.0115,3.44%,902,3031808,1561,2.8,2018/9/26 0:00,62,0.334,0.3264,
2018/9/11,10001282,50ETF沽9月2500,认沽,0.0785,0.0085,12.14%,110652,81159247,59807,2.5,2018/9/26 0:00,1150,0.07,0.07,
2018/9/11,10001243,50ETF购9月2700,认购,0.0023,-0.0008,-25.81%,21809,597313,84928,2.7,2018/9/26 0:00,-1834,0.0031,0.0032,
2018/9/11,10001227,50ETF沽9月3500,认沽,1.0444,0.0104,1.01%,402,4147429,1945,3.5,2018/9/26 0:00,186,1.034,1.0252,
2018/9/11,10001242,50ETF购9月2650,认购,0.0049,-0.0017,-25.76%,41434,2445817,89524,2.65,2018/9/26 0:00,1576,0.0066,0.0061,
2018/9/11,10001228,50ETF沽9月3600,认沽,1.1454,0.0114,1.01%,242,2744668,5195,3.6,2018/9/26 0:00,76,1.134,1.1252,
2018/9/11,10001358,50ETF沽9月2400,认沽,0.0285,0.0015,5.56%,98423,26646673,76720,2.4,2018/9/26 0:00,-6262,0.027,0.0262,
2018/9/11,10001311,50ETF购9月2450,认购,0.0546,-0.0125,-18.63%,119557,72959943,54686,2.45,2018/9/26 0:00,11837,0.0671,0.0668,
2018/9/11,10001220,50ETF沽9月2900,认沽,0.4451,0.0111,2.56%,663,2877775,2069,2.9,2018/9/26 0:00,159,0.434,0.426,
2018/9/11,10001224,50ETF沽9月3200,认沽,0.7457,0.0117,1.59%,271,1979574,1606,3.2,2018/9/26 0:00,115,0.734,0.7258,
2018/9/11,10001214,50ETF购9月3100,认购,0.0003,0,0.00%,238,868,17920,3.1,2018/9/26 0:00,-29,0.0003,0.0003,
2018/9/11,10001222,50ETF沽9月3000,认沽,0.545,0.011,2.06%,900,4799432,1620,3,2018/9/26 0:00,240,0.534,0.5259,
2018/9/11,10001217,50ETF购9月3400,认购,0.0003,0.0001,50.00%,403,1012,14985,3.4,2018/9/26 0:00,21,0.0002,0.0003,
2018/9/11,10001241,50ETF购9月2600,认购,0.0102,-0.0038,-27.14%,73880,9222428,142036,2.6,2018/9/26 0:00,5292,0.014,0.014,
2018/9/11,10001381,50ETF购9月2250,认购,0.2066,-0.0184,-8.18%,1202,2597245,1800,2.25,2018/9/26 0:00,98,0.225,0.2269,
2018/9/11,10001276,50ETF沽9月2550,认沽,0.1142,0.012,11.74%,43348,46575118,44192,2.55,2018/9/26 0:00,248,0.1022,0.1038,
2018/9/11,10001461,50ETF购10月2750,认购,0.0087,-0.0013,-13.00%,7535,720957,18451,2.75,2018/10/24 0:00,2286,0.01,0.0104,
2018/9/11,10001444,50ETF购10月2350,认购,0.1469,-0.015,-9.26%,2342,3657552,3515,2.35,2018/10/24 0:00,210,0.1619,0.1641,
2018/9/11,10001449,50ETF购10月2600,认购,0.0319,-0.0053,-14.25%,10749,3722899,22276,2.6,2018/10/24 0:00,4132,0.0372,0.0359,
2018/9/11,10001462,50ETF沽10月2750,认沽,0.2963,0.0123,4.33%,928,2671190,1551,2.75,2018/10/24 0:00,223,0.284,0.2776,
2018/9/11,10001464,50ETF沽10月2250,认沽,0.0142,-0.0008,-5.33%,10298,1522518,7424,2.25,2018/10/24 0:00,3183,0.015,0.0152,
2018/9/11,10001456,50ETF沽10月2500,认沽,0.1022,0.0084,8.96%,8361,8144487,9009,2.5,2018/10/24 0:00,520,0.0938,0.0957,
2018/9/11,10001450,50ETF购10月2650,认购,0.0215,-0.003,-12.24%,8497,2005830,11529,2.65,2018/10/24 0:00,2781,0.0245,0.0255,
2018/9/11,10001453,50ETF沽10月2350,认沽,0.0364,0.0023,6.74%,8743,3136589,10561,2.35,2018/10/24 0:00,1047,0.0341,0.0339,
2018/9/11,10001457,50ETF沽10月2550,认沽,0.1339,0.0098,7.90%,7421,9542859,6694,2.55,2018/10/24 0:00,421,0.1241,0.1253,
2018/9/11,10001448,50ETF购10月2550,认购,0.0456,-0.0074,-13.96%,11783,5875488,15018,2.55,2018/10/24 0:00,2246,0.053,0.0514,
2018/9/11,10001452,50ETF沽10月2300,认沽,0.0236,0.0003,1.29%,11745,2786917,19747,2.3,2018/10/24 0:00,-1112,0.0233,0.0228,
2018/9/11,10001443,50ETF购10月2300,认购,0.1848,-0.0159,-7.92%,3787,7344154,5866,2.3,2018/10/24 0:00,1480,0.2007,0.2034,
2018/9/11,10001454,50ETF沽10月2400,认沽,0.0536,0.0034,6.77%,12162,6351160,10887,2.4,2018/10/24 0:00,3617,0.0502,0.0482,
2018/9/11,10001460,50ETF沽10月2700,认沽,0.2518,0.0149,6.29%,997,2402165,6135,2.7,2018/10/24 0:00,30,0.2369,0.2345,
2018/9/11,10001455,50ETF沽10月2450,认沽,0.075,0.0051,7.30%,14446,10523255,10108,2.45,2018/10/24 0:00,1012,0.0699,0.07,
2018/9/11,10001446,50ETF购10月2450,认购,0.0863,-0.0116,-11.85%,11004,10269293,8967,2.45,2018/10/24 0:00,2651,0.0979,0.1001,
2018/9/11,10001447,50ETF购10月2500,认购,0.0637,-0.0085,-11.77%,15368,10714150,15624,2.5,2018/10/24 0:00,3045,0.0722,0.0738,
2018/9/11,10001445,50ETF购10月2400,认购,0.114,-0.0142,-11.08%,6914,8418392,9654,2.4,2018/10/24 0:00,1760,0.1282,0.129,
2018/9/11,10001451,50ETF购10月2700,认购,0.014,-0.002,-12.50%,8387,1275402,14128,2.7,2018/10/24 0:00,1618,0.016,0.0166,
2018/9/11,10001459,50ETF沽10月2650,认沽,0.2091,0.0127,6.47%,2486,5008140,4067,2.65,2018/10/24 0:00,166,0.1964,0.1944,
2018/9/11,10001458,50ETF沽10月2600,认沽,0.1699,0.0104,6.52%,4184,6806660,4759,2.6,2018/10/24 0:00,1095,0.1595,0.1591,
2018/9/11,10001463,50ETF购10月2250,认购,0.2252,-0.0171,-7.06%,844,1961548,703,2.25,2018/10/24 0:00,333,0.2423,0.2451,
2018/9/11,10001321,50ETF购12月2900,认购,0.0189,-0.0016,-7.80%,1741,338910,15546,2.9,2018/12/26 0:00,234,0.0205,0.0204,
2018/9/11,10001322,50ETF沽12月2500,认沽,0.1445,0.0059,4.26%,1453,2071038,10118,2.5,2018/12/26 0:00,156,0.1386,0.1388,
2018/9/11,10001313,50ETF购12月2500,认购,0.1105,-0.0111,-9.13%,1870,2188485,7354,2.5,2018/12/26 0:00,464,0.1216,0.1242,
2018/9/11,10001378,50ETF沽12月2300,认沽,0.0589,0.0024,4.25%,1144,671094,6641,2.3,2018/12/26 0:00,261,0.0565,0.0565,
2018/9/11,10001319,50ETF购12月2800,认购,0.0304,-0.0028,-8.43%,694,219959,9052,2.8,2018/12/26 0:00,41,0.0332,0.0336,
2018/9/11,10001330,50ETF沽12月2900,认沽,0.4477,0.0137,3.16%,351,1538054,3967,2.9,2018/12/26 0:00,23,0.434,0.4307,
2018/9/11,10001318,50ETF购12月2750,认购,0.0385,-0.0036,-8.55%,1012,410574,9557,2.75,2018/12/26 0:00,184,0.0421,0.0421,
2018/9/11,10001331,50ETF购12月2450,认购,0.1349,-0.0114,-7.79%,1129,1564822,3880,2.45,2018/12/26 0:00,259,0.1463,0.1468,
2018/9/11,10001328,50ETF沽12月2800,认沽,0.36,0.0117,3.36%,433,1526478,5678,2.8,2018/12/26 0:00,-64,0.3483,0.3451,
2018/9/11,10001412,50ETF沽12月2200,认沽,0.0326,-0.0004,-1.21%,1873,628374,15265,2.2,2018/12/26 0:00,238,0.033,0.0327,
2018/9/11,10001384,50ETF沽12月2250,认沽,0.0441,0.001,2.32%,406,182620,7216,2.25,2018/12/26 0:00,78,0.0431,0.0441,
2018/9/11,10001329,50ETF沽12月2850,认沽,0.4043,0.0146,3.75%,149,584655,3077,2.85,2018/12/26 0:00,-15,0.3897,0.3888,
2018/9/11,10001334,50ETF沽12月2950,认沽,0.4955,0.0115,2.38%,284,1371149,5074,2.95,2018/12/26 0:00,84,0.484,0.4792,
2018/9/11,10001327,50ETF沽12月2750,认沽,0.3186,0.0123,4.02%,1034,3223297,4930,2.75,2018/12/26 0:00,327,0.3063,0.3045,
2018/9/11,10001314,50ETF购12月2550,认购,0.0907,-0.0092,-9.21%,1320,1274092,6949,2.55,2018/12/26 0:00,-10,0.0999,0.0994,
2018/9/11,10001323,50ETF沽12月2550,认沽,0.1739,0.0072,4.32%,734,1251438,4806,2.55,2018/12/26 0:00,-35,0.1667,0.1667,
2018/9/11,10001317,50ETF购12月2700,认购,0.0485,-0.0045,-8.49%,1148,579961,14722,2.7,2018/12/26 0:00,494,0.053,0.053,
2018/9/11,10001359,50ETF购12月2400,认购,0.1616,-0.0125,-7.18%,607,1020618,3443,2.4,2018/12/26 0:00,10,0.1741,0.1716,
2018/9/11,10001324,50ETF沽12月2600,认沽,0.2062,0.0073,3.67%,632,1275842,3740,2.6,2018/12/26 0:00,86,0.1989,0.1985,
2018/9/11,10001326,50ETF沽12月2700,认沽,0.2808,0.0115,4.27%,249,680041,5120,2.7,2018/12/26 0:00,-52,0.2693,0.268,
2018/9/11,10001383,50ETF购12月2250,认购,0.2585,-0.0148,-5.42%,210,563173,2376,2.25,2018/12/26 0:00,-14,0.2733,0.2744,
2018/9/11,10001333,50ETF购12月2950,认购,0.014,-0.0014,-9.09%,2045,308368,23843,2.95,2018/12/26 0:00,662,0.0154,0.0164,
2018/9/11,10001360,50ETF沽12月2400,认沽,0.0935,0.002,2.19%,1245,1184272,7698,2.4,2018/12/26 0:00,21,0.0915,0.0911,
2018/9/11,10001325,50ETF沽12月2650,认沽,0.2417,0.0086,3.69%,387,917588,4838,2.65,2018/12/26 0:00,42,0.2331,0.2308,
2018/9/11,10001370,50ETF沽12月2350,认沽,0.0755,0.0033,4.57%,692,517760,5978,2.35,2018/12/26 0:00,130,0.0722,0.0723,
2018/9/11,10001332,50ETF沽12月2450,认沽,0.1186,0.0039,3.40%,1187,1384752,6899,2.45,2018/12/26 0:00,71,0.1147,0.1117,
2018/9/11,10001369,50ETF购12月2350,认购,0.1901,-0.0136,-6.68%,209,412336,2326,2.35,2018/12/26 0:00,25,0.2037,0.2049,
2018/9/11,10001315,50ETF购12月2600,认购,0.0743,-0.0074,-9.06%,1113,876416,6518,2.6,2018/12/26 0:00,363,0.0817,0.0828,
2018/9/11,10001377,50ETF购12月2300,认购,0.2242,-0.0124,-5.24%,409,952695,3367,2.3,2018/12/26 0:00,140,0.2366,0.2372,
2018/9/11,10001411,50ETF购12月2200,认购,0.2979,-0.0144,-4.61%,412,1260586,3345,2.2,2018/12/26 0:00,149,0.3123,0.3136,
2018/9/11,10001320,50ETF购12月2850,认购,0.0237,-0.0029,-10.90%,1300,333378,8134,2.85,2018/12/26 0:00,474,0.0266,0.0273,
2018/9/11,10001316,50ETF购12月2650,认购,0.0593,-0.0069,-10.42%,753,471067,7878,2.65,2018/12/26 0:00,207,0.0662,0.067,
2018/9/11,10001428,50ETF沽3月2500,认沽,0.1762,0.0043,2.50%,533,930734,1976,2.5,2019/3/27 0:00,-90,0.1719,0.1729,
2018/9/11,10001434,50ETF沽3月2800,认沽,0.3796,0.0136,3.72%,84,310185,2977,2.8,2019/3/27 0:00,13,0.366,0.363,
2018/9/11,10001429,50ETF沽3月2550,认沽,0.2054,0.0071,3.58%,303,607565,1562,2.55,2019/3/27 0:00,98,0.1983,0.199,
