,SEC_NAME,EXE_MODE,EXE_PRICE,EXE_ENDDATE,CLOSE
2018/11/14,50ETF沽6月2450,认沽,2.450,2019/6/26 0:00,0.1748
2018/11/14,50ETF购6月2600,认购,2.600,2019/6/26 0:00,0.1913
2018/11/14,50ETF购6月2350,认购,2.350,2019/6/26 0:00,0.3277
2018/11/14,50ETF沽6月2600,认沽,2.600,2019/6/26 0:00,0.2561
2018/11/14,50ETF购6月2650,认购,2.650,2019/6/26 0:00,0.1729
2018/11/14,50ETF沽6月2550,认沽,2.550,2019/6/26 0:00,0.2272
2018/11/14,50ETF沽6月2400,认沽,2.400,2019/6/26 0:00,0.1528
2018/11/14,50ETF沽6月2500,认沽,2.500,2019/6/26 0:00,0.1989
2018/11/14,50ETF购6月2450,认购,2.450,2019/6/26 0:00,0.2594
2018/11/14,50ETF购6月2300,认购,2.300,2019/6/26 0:00,0.3455
2018/11/14,50ETF沽6月2750,认沽,2.750,2019/6/26 0:00,0.3482
2018/11/14,50ETF购6月2750,认购,2.750,2019/6/26 0:00,0.1407
2018/11/14,50ETF沽6月2450,认沽,2.450,2019/6/26 0:00,0.1748
2018/11/14,50ETF购6月2600,认购,2.600,2019/6/26 0:00,0.1913
2018/11/14,50ETF购6月2350,认购,2.350,2019/6/26 0:00,0.3277
2018/11/14,50ETF沽6月2600,认沽,2.600,2019/6/26 0:00,0.2561
2018/11/15,50ETF购11月2700,认购,2.700,2018/11/28 0:00,0.0075
2018/11/15,50ETF沽11月2350,认沽,2.350,2018/11/28 0:00,0.0100
2018/11/15,50ETF沽11月2700,认沽,2.700,2018/11/28 0:00,0.1974
2018/11/15,50ETF购11月2300,认购,2.300,2018/11/28 0:00,0.2138
2018/11/15,50ETF购11月2500,认购,2.500,2018/11/28 0:00,0.0646
2018/11/15,50ETF沽11月2800,认沽,2.800,2018/11/28 0:00,0.2915
2018/11/15,50ETF沽11月2450,认沽,2.450,2018/11/28 0:00,0.0343
2018/11/15,50ETF购11月2350,认购,2.350,2018/11/28 0:00,0.1700
2018/11/15,50ETF沽11月2200,认沽,2.200,2018/11/28 0:00,0.0010
2018/11/15,50ETF沽11月2500,认沽,2.500,2018/11/28 0:00,0.0540
2018/11/15,50ETF沽11月2750,认沽,2.750,2018/11/28 0:00,0.2432
2018/11/15,50ETF沽11月2650,认沽,2.650,2018/11/28 0:00,0.1539
2018/11/15,50ETF购11月2750,认购,2.750,2018/11/28 0:00,0.0030
2018/11/15,50ETF沽11月2400,认沽,2.400,2018/11/28 0:00,0.0192
2018/11/15,50ETF购11月2400,认购,2.400,2018/11/28 0:00,0.1280
2018/11/15,50ETF购11月2650,认购,2.650,2018/11/28 0:00,0.0140
2018/11/15,50ETF沽11月2600,认沽,2.600,2018/11/28 0:00,0.1149
2018/11/15,50ETF购11月2450,认购,2.450,2018/11/28 0:00,0.0941
2018/11/15,50ETF购11月2600,认购,2.600,2018/11/28 0:00,0.0254
2018/11/15,50ETF沽11月2300,认沽,2.300,2018/11/28 0:00,0.0046
2018/11/15,50ETF沽11月2250,认沽,2.250,2018/11/28 0:00,0.0020
2018/11/15,50ETF购11月2800,认购,2.800,2018/11/28 0:00,0.0017
2018/11/15,50ETF购11月2850,认购,2.850,2018/11/28 0:00,0.0009
2018/11/15,50ETF沽11月2550,认沽,2.550,2018/11/28 0:00,0.0809
2018/11/15,50ETF购11月2550,认购,2.550,2018/11/28 0:00,0.0419
2018/11/15,50ETF沽11月2850,认沽,2.850,2018/11/28 0:00,0.3407
2018/11/15,50ETF购11月2200,认购,2.200,2018/11/28 0:00,0.3100
2018/11/15,50ETF购11月2250,认购,2.250,2018/11/28 0:00,0.2609
2018/11/15,50ETF购12月2200,认购,2.200,2018/12/26 0:00,0.3237
2018/11/15,50ETF沽12月2900,认沽,2.900,2018/12/26 0:00,0.3922
2018/11/15,50ETF购12月2400,认购,2.400,2018/12/26 0:00,0.1668
2018/11/15,50ETF购12月2700,认购,2.700,2018/12/26 0:00,0.0369
2018/11/15,50ETF沽12月2450,认沽,2.450,2018/12/26 0:00,0.0699
2018/11/15,50ETF购12月2600,认购,2.600,2018/12/26 0:00,0.0658
2018/11/15,50ETF沽12月2350,认沽,2.350,2018/12/26 0:00,0.0356
2018/11/15,50ETF购12月2900,认购,2.900,2018/12/26 0:00,0.0093
2018/11/15,50ETF购12月2950,认购,2.950,2018/12/26 0:00,0.0062
2018/11/15,50ETF沽12月2850,认沽,2.850,2018/12/26 0:00,0.3471
2018/11/15,50ETF购12月2250,认购,2.250,2018/12/26 0:00,0.2812
2018/11/15,50ETF购12月2750,认购,2.750,2018/12/26 0:00,0.0271
2018/11/15,50ETF购12月2850,认购,2.850,2018/12/26 0:00,0.0132
2018/11/15,50ETF沽12月2950,认沽,2.950,2018/12/26 0:00,0.4389
2018/11/15,50ETF购12月2450,认购,2.450,2018/12/26 0:00,0.1354
2018/11/15,50ETF沽12月2550,认沽,2.550,2018/12/26 0:00,0.1197
2018/11/15,50ETF沽12月2300,认沽,2.300,2018/12/26 0:00,0.0245
2018/11/15,50ETF购12月2800,认购,2.800,2018/12/26 0:00,0.0188
2018/11/15,50ETF沽12月2400,认沽,2.400,2018/12/26 0:00,0.0517
2018/11/15,50ETF沽12月2600,认沽,2.600,2018/12/26 0:00,0.1502
2018/11/15,50ETF购12月2550,认购,2.550,2018/12/26 0:00,0.0845
2018/11/15,50ETF沽12月2500,认沽,2.500,2018/12/26 0:00,0.0936
2018/11/15,50ETF购12月2350,认购,2.350,2018/12/26 0:00,0.2016
2018/11/15,50ETF沽12月2750,认沽,2.750,2018/12/26 0:00,0.2610
2018/11/15,50ETF沽12月2200,认沽,2.200,2018/12/26 0:00,0.0100
2018/11/15,50ETF沽12月2800,认沽,2.800,2018/12/26 0:00,0.3030
2018/11/15,50ETF购12月2500,认购,2.500,2018/12/26 0:00,0.1085
2018/11/15,50ETF购12月2650,认购,2.650,2018/12/26 0:00,0.0494
2018/11/15,50ETF沽12月2250,认沽,2.250,2018/12/26 0:00,0.0155
2018/11/15,50ETF沽12月2650,认沽,2.650,2018/12/26 0:00,0.1833
2018/11/15,50ETF沽12月2700,认沽,2.700,2018/12/26 0:00,0.2212
2018/11/15,50ETF购12月2300,认购,2.300,2018/12/26 0:00,0.2371
2018/11/15,50ETF沽3月2600,认沽,2.600,2019/3/27 0:00,0.2010
2018/11/15,50ETF沽3月2800,认沽,2.800,2019/3/27 0:00,0.3359
2018/11/15,50ETF购3月2400,认购,2.400,2019/3/27 0:00,0.2414
2018/11/15,50ETF沽3月2250,认沽,2.250,2019/3/27 0:00,0.0541
2018/11/15,50ETF购3月2750,认购,2.750,2019/3/27 0:00,0.0925
2018/11/15,50ETF购3月2450,认购,2.450,2019/3/27 0:00,0.2138
2018/11/15,50ETF沽3月2400,认沽,2.400,2019/3/27 0:00,0.1031
2018/11/15,50ETF沽3月2750,认沽,2.750,2019/3/27 0:00,0.2998
2018/11/15,50ETF购3月2850,认购,2.850,2019/3/27 0:00,0.0669
2018/11/15,50ETF购3月2550,认购,2.550,2019/3/27 0:00,0.1644
2018/11/15,50ETF购3月2800,认购,2.800,2019/3/27 0:00,0.0780
2018/11/15,50ETF购3月2250,认购,2.250,2019/3/27 0:00,0.3401
2018/11/15,50ETF购3月2650,认购,2.650,2019/3/27 0:00,0.1245
2018/11/15,50ETF沽3月2700,认沽,2.700,2019/3/27 0:00,0.2654
2018/11/15,50ETF购3月2350,认购,2.350,2019/3/27 0:00,0.2730
2018/11/15,50ETF购3月2500,认购,2.500,2019/3/27 0:00,0.1882
2018/11/15,50ETF沽3月2350,认沽,2.350,2019/3/27 0:00,0.0847
2018/11/15,50ETF沽3月2650,认沽,2.650,2019/3/27 0:00,0.2318
2018/11/15,50ETF沽3月2850,认沽,2.850,2019/3/27 0:00,0.3735
2018/11/15,50ETF购3月2200,认购,2.200,2019/3/27 0:00,0.3809
2018/11/15,50ETF沽3月2550,认沽,2.550,2019/3/27 0:00,0.1740
2018/11/15,50ETF购3月2700,认购,2.700,2019/3/27 0:00,0.1075
2018/11/15,50ETF购3月2300,认购,2.300,2019/3/27 0:00,0.3049
2018/11/15,50ETF沽3月2450,认沽,2.450,2019/3/27 0:00,0.1248
2018/11/15,50ETF沽3月2500,认沽,2.500,2019/3/27 0:00,0.1487
2018/11/15,50ETF沽3月2200,认沽,2.200,2019/3/27 0:00,0.0419
2018/11/15,50ETF沽3月2300,认沽,2.300,2019/3/27 0:00,0.0680
2018/11/15,50ETF购3月2600,认购,2.600,2019/3/27 0:00,0.1436
2018/11/15,50ETF购6月2800,认购,2.800,2019/6/26 0:00,0.1305
2018/11/15,50ETF沽6月2300,认沽,2.300,2019/6/26 0:00,0.0994
2018/11/15,50ETF购6月2700,认购,2.700,2019/6/26 0:00,0.1613
2018/11/15,50ETF沽6月2650,认沽,2.650,2019/6/26 0:00,0.2632
2018/11/15,50ETF沽6月2250,认沽,2.250,2019/6/26 0:00,0.0820
2018/11/15,50ETF购6月2550,认购,2.550,2019/6/26 0:00,0.2210
2018/11/15,50ETF购6月2250,认购,2.250,2019/6/26 0:00,0.3900
2018/11/15,50ETF购6月2400,认购,2.400,2019/6/26 0:00,0.2993
2018/11/15,50ETF购6月2500,认购,2.500,2019/6/26 0:00,0.2448
2018/11/15,50ETF沽6月2700,认沽,2.700,2019/6/26 0:00,0.2948
2018/11/15,50ETF沽6月2800,认沽,2.800,2019/6/26 0:00,0.3597
2018/11/15,50ETF沽6月2350,认沽,2.350,2019/6/26 0:00,0.1161
2018/11/15,50ETF购6月2650,认购,2.650,2019/6/26 0:00,0.1784
2018/11/15,50ETF沽6月2550,认沽,2.550,2019/6/26 0:00,0.2064
2018/11/15,50ETF沽6月2400,认沽,2.400,2019/6/26 0:00,0.1372
2018/11/15,50ETF沽6月2500,认沽,2.500,2019/6/26 0:00,0.1810
2018/11/15,50ETF购6月2450,认购,2.450,2019/6/26 0:00,0.2684
2018/11/15,50ETF购6月2300,认购,2.300,2019/6/26 0:00,0.3603
2018/11/15,50ETF沽6月2750,认沽,2.750,2019/6/26 0:00,0.3264
2018/11/15,50ETF购6月2750,认购,2.750,2019/6/26 0:00,0.1456
2018/11/15,50ETF沽6月2450,认沽,2.450,2019/6/26 0:00,0.1578
2018/11/15,50ETF购6月2600,认购,2.600,2019/6/26 0:00,0.1999
2018/11/15,50ETF购6月2350,认购,2.350,2019/6/26 0:00,0.3272
2018/11/15,50ETF沽6月2600,认沽,2.600,2019/6/26 0:00,0.2341
2018/11/15,50ETF购6月2750,认购,2.750,2019/6/26 0:00,0.1456
2018/11/15,50ETF沽6月2350,认沽,2.350,2019/6/26 0:00,0.1161
2018/11/15,50ETF购6月2500,认购,2.500,2019/6/26 0:00,0.2448
2018/11/15,50ETF购6月2700,认购,2.700,2019/6/26 0:00,0.1613
2018/11/15,50ETF购6月2350,认购,2.350,2019/6/26 0:00,0.3272
2018/11/15,50ETF购6月2400,认购,2.400,2019/6/26 0:00,0.2993
2018/11/15,50ETF沽6月2250,认沽,2.250,2019/6/26 0:00,0.0820
2018/11/15,50ETF沽6月2400,认沽,2.400,2019/6/26 0:00,0.1372
2018/11/15,50ETF购6月2650,认购,2.650,2019/6/26 0:00,0.1784
2018/11/15,50ETF沽6月2450,认沽,2.450,2019/6/26 0:00,0.1578
2018/11/15,50ETF沽6月2650,认沽,2.650,2019/6/26 0:00,0.2632
2018/11/15,50ETF沽6月2550,认沽,2.550,2019/6/26 0:00,0.2064
2018/11/16,50ETF购11月2700,认购,2.700,2018/11/28 0:00,0.0055
2018/11/16,50ETF沽11月2350,认沽,2.350,2018/11/28 0:00,0.0073
2018/11/16,50ETF沽11月2700,认沽,2.700,2018/11/28 0:00,0.1952
2018/11/16,50ETF购11月2300,认购,2.300,2018/11/28 0:00,0.2124
2018/11/16,50ETF购11月2500,认购,2.500,2018/11/28 0:00,0.0597
2018/11/16,50ETF沽11月2800,认沽,2.800,2018/11/28 0:00,0.2889
2018/11/16,50ETF沽11月2450,认沽,2.450,2018/11/28 0:00,0.0285
2018/11/16,50ETF购11月2350,认购,2.350,2018/11/28 0:00,0.1675
2018/11/16,50ETF沽11月2200,认沽,2.200,2018/11/28 0:00,0.0007
2018/11/16,50ETF沽11月2500,认沽,2.500,2018/11/28 0:00,0.0491
2018/11/16,50ETF沽11月2750,认沽,2.750,2018/11/28 0:00,0.2405
2018/11/16,50ETF沽11月2650,认沽,2.650,2018/11/28 0:00,0.1524
2018/11/16,50ETF购11月2750,认购,2.750,2018/11/28 0:00,0.0024
2018/11/16,50ETF沽11月2400,认沽,2.400,2018/11/28 0:00,0.0153
2018/11/16,50ETF购11月2400,认购,2.400,2018/11/28 0:00,0.1265
2018/11/16,50ETF购11月2650,认购,2.650,2018/11/28 0:00,0.0119
2018/11/16,50ETF沽11月2600,认沽,2.600,2018/11/28 0:00,0.1101
2018/11/16,50ETF购11月2450,认购,2.450,2018/11/28 0:00,0.0901
2018/11/16,50ETF购11月2600,认购,2.600,2018/11/28 0:00,0.0217
2018/11/16,50ETF沽11月2300,认沽,2.300,2018/11/28 0:00,0.0031
2018/11/16,50ETF沽11月2700,认沽,2.700,2018/11/28 0:00,0.1952
2018/11/16,50ETF购11月2850,认购,2.850,2018/11/28 0:00,0.0007
2018/11/16,50ETF沽11月2350,认沽,2.350,2018/11/28 0:00,0.0073
2018/11/16,50ETF沽11月2650,认沽,2.650,2018/11/28 0:00,0.1524
2018/11/16,50ETF沽11月2800,认沽,2.800,2018/11/28 0:00,0.2889
2018/11/16,50ETF购11月2550,认购,2.550,2018/11/28 0:00,0.0379
2018/11/16,50ETF沽11月2250,认沽,2.250,2018/11/28 0:00,0.0012
2018/11/16,50ETF购11月2450,认购,2.450,2018/11/28 0:00,0.0901
2018/11/16,50ETF沽12月2250,认沽,2.250,2018/12/26 0:00,0.0135
2018/11/16,50ETF购12月2300,认购,2.300,2018/12/26 0:00,0.2376
2018/11/16,50ETF购12月2750,认购,2.750,2018/12/26 0:00,0.0246
2018/11/16,50ETF购12月2950,认购,2.950,2018/12/26 0:00,0.0057
2018/11/16,50ETF购12月2250,认购,2.250,2018/12/26 0:00,0.2787
2018/11/16,50ETF沽12月2500,认沽,2.500,2018/12/26 0:00,0.0890
2018/11/16,50ETF购12月2200,认购,2.200,2018/12/26 0:00,0.3250
2018/11/16,50ETF购12月2850,认购,2.850,2018/12/26 0:00,0.0117
2018/11/16,50ETF沽12月2650,认沽,2.650,2018/12/26 0:00,0.1797
2018/11/16,50ETF购12月2450,认购,2.450,2018/12/26 0:00,0.1326
2018/11/16,50ETF沽12月2900,认沽,2.900,2018/12/26 0:00,0.3895
2018/11/16,50ETF购12月2600,认购,2.600,2018/12/26 0:00,0.0630
2018/11/16,50ETF购12月2850,认购,2.850,2018/12/26 0:00,0.0117
2018/11/16,50ETF沽12月2950,认沽,2.950,2018/12/26 0:00,0.4384
2018/11/16,50ETF购12月2450,认购,2.450,2018/12/26 0:00,0.1326
2018/11/16,50ETF沽12月2550,认沽,2.550,2018/12/26 0:00,0.1153
2018/11/16,50ETF沽12月2300,认沽,2.300,2018/12/26 0:00,0.0218
2018/11/16,50ETF购12月2800,认购,2.800,2018/12/26 0:00,0.0174
2018/11/16,50ETF沽12月2400,认沽,2.400,2018/12/26 0:00,0.0480
2018/11/16,50ETF沽12月2600,认沽,2.600,2018/12/26 0:00,0.1460
2018/11/16,50ETF购12月2550,认购,2.550,2018/12/26 0:00,0.0830
2018/11/16,50ETF沽12月2500,认沽,2.500,2018/12/26 0:00,0.0890
2018/11/16,50ETF购12月2350,认购,2.350,2018/12/26 0:00,0.1998
2018/11/16,50ETF沽12月2750,认沽,2.750,2018/12/26 0:00,0.2586
2018/11/16,50ETF沽12月2200,认沽,2.200,2018/12/26 0:00,0.0086
2018/11/16,50ETF沽12月2800,认沽,2.800,2018/12/26 0:00,0.2988
2018/11/16,50ETF购12月2500,认购,2.500,2018/12/26 0:00,0.1064
2018/11/16,50ETF购12月2650,认购,2.650,2018/12/26 0:00,0.0471
2018/11/16,50ETF沽12月2250,认沽,2.250,2018/12/26 0:00,0.0135
2018/11/16,50ETF沽12月2650,认沽,2.650,2018/12/26 0:00,0.1797
2018/11/16,50ETF沽12月2700,认沽,2.700,2018/12/26 0:00,0.2168
2018/11/16,50ETF购12月2300,认购,2.300,2018/12/26 0:00,0.2376
2018/11/16,50ETF沽3月2600,认沽,2.600,2019/3/27 0:00,0.1960
2018/11/16,50ETF沽3月2800,认沽,2.800,2019/3/27 0:00,0.3326
2018/11/16,50ETF购3月2400,认购,2.400,2019/3/27 0:00,0.2429
2018/11/16,50ETF沽3月2250,认沽,2.250,2019/3/27 0:00,0.0525
2018/11/16,50ETF购3月2750,认购,2.750,2019/3/27 0:00,0.0920
2018/11/16,50ETF购3月2450,认购,2.450,2019/3/27 0:00,0.2142
2018/11/16,50ETF沽3月2400,认沽,2.400,2019/3/27 0:00,0.1006
2018/11/16,50ETF沽3月2750,认沽,2.750,2019/3/27 0:00,0.2897
2018/11/16,50ETF购3月2850,认购,2.850,2019/3/27 0:00,0.0655
2018/11/16,50ETF购3月2550,认购,2.550,2019/3/27 0:00,0.1644
2018/11/16,50ETF购3月2800,认购,2.800,2019/3/27 0:00,0.0776
2018/11/16,50ETF购3月2250,认购,2.250,2019/3/27 0:00,0.3421
2018/11/16,50ETF购3月2650,认购,2.650,2019/3/27 0:00,0.1245
2018/11/16,50ETF沽3月2700,认沽,2.700,2019/3/27 0:00,0.2610
2018/11/16,50ETF购3月2350,认购,2.350,2019/3/27 0:00,0.2746
2018/11/16,50ETF购3月2500,认购,2.500,2019/3/27 0:00,0.1889
2018/11/16,50ETF沽3月2350,认沽,2.350,2019/3/27 0:00,0.0838
2018/11/16,50ETF沽3月2650,认沽,2.650,2019/3/27 0:00,0.2235
2018/11/16,50ETF沽3月2850,认沽,2.850,2019/3/27 0:00,0.3675
2018/11/16,50ETF购3月2200,认购,2.200,2019/3/27 0:00,0.3802
2018/11/16,50ETF沽3月2550,认沽,2.550,2019/3/27 0:00,0.1697
2018/11/16,50ETF购3月2700,认购,2.700,2019/3/27 0:00,0.1074
2018/11/16,50ETF购3月2300,认购,2.300,2019/3/27 0:00,0.3082
2018/11/16,50ETF沽3月2450,认沽,2.450,2019/3/27 0:00,0.1220
2018/11/16,50ETF沽3月2500,认沽,2.500,2019/3/27 0:00,0.1443
2018/11/16,50ETF沽3月2200,认沽,2.200,2019/3/27 0:00,0.0410
2018/11/16,50ETF沽3月2300,认沽,2.300,2019/3/27 0:00,0.0662
2018/11/16,50ETF购3月2600,认购,2.600,2019/3/27 0:00,0.1438
2018/11/16,50ETF购6月2800,认购,2.800,2019/6/26 0:00,0.1304
2018/11/16,50ETF沽6月2300,认沽,2.300,2019/6/26 0:00,0.0974
2018/11/16,50ETF购6月2700,认购,2.700,2019/6/26 0:00,0.1619
2018/11/16,50ETF沽6月2650,认沽,2.650,2019/6/26 0:00,0.2620
2018/11/16,50ETF沽6月2250,认沽,2.250,2019/6/26 0:00,0.0802
2018/11/16,50ETF购6月2550,认购,2.550,2019/6/26 0:00,0.2221
2018/11/16,50ETF购6月2250,认购,2.250,2019/6/26 0:00,0.3914
2018/11/16,50ETF购6月2400,认购,2.400,2019/6/26 0:00,0.2966
2018/11/16,50ETF购6月2500,认购,2.500,2019/6/26 0:00,0.2456
2018/11/16,50ETF沽6月2700,认沽,2.700,2019/6/26 0:00,0.2887
2018/11/16,50ETF沽6月2800,认沽,2.800,2019/6/26 0:00,0.3586
2018/11/16,50ETF沽6月2350,认沽,2.350,2019/6/26 0:00,0.1121
2018/11/16,50ETF购6月2650,认购,2.650,2019/6/26 0:00,0.1798
2018/11/16,50ETF沽6月2550,认沽,2.550,2019/6/26 0:00,0.2043
2018/11/16,50ETF沽6月2400,认沽,2.400,2019/6/26 0:00,0.1342
2018/11/16,50ETF沽6月2500,认沽,2.500,2019/6/26 0:00,0.1776
2018/11/16,50ETF购6月2450,认购,2.450,2019/6/26 0:00,0.2701
2018/11/16,50ETF购6月2300,认购,2.300,2019/6/26 0:00,0.3591
2018/11/16,50ETF沽6月2750,认沽,2.750,2019/6/26 0:00,0.3254
2018/11/16,50ETF购6月2750,认购,2.750,2019/6/26 0:00,0.1437
2018/11/16,50ETF沽6月2450,认沽,2.450,2019/6/26 0:00,0.1561
2018/11/16,50ETF购6月2600,认购,2.600,2019/6/26 0:00,0.2013
2018/11/16,50ETF购6月2350,认购,2.350,2019/6/26 0:00,0.3272
2018/11/16,50ETF沽6月2600,认沽,2.600,2019/6/26 0:00,0.2328
2018/11/16,50ETF购6月2650,认购,2.650,2019/6/26 0:00,0.1798
2018/11/16,50ETF沽6月2550,认沽,2.550,2019/6/26 0:00,0.2043
2018/11/16,50ETF沽6月2400,认沽,2.400,2019/6/26 0:00,0.1342
2018/11/16,50ETF沽6月2500,认沽,2.500,2019/6/26 0:00,0.1776
2018/11/16,50ETF购6月2450,认购,2.450,2019/6/26 0:00,0.2701
2018/11/16,50ETF购6月2300,认购,2.300,2019/6/26 0:00,0.3591
2018/11/16,50ETF沽6月2750,认沽,2.750,2019/6/26 0:00,0.3254
2018/11/16,50ETF购6月2750,认购,2.750,2019/6/26 0:00,0.1437
2018/11/16,50ETF沽6月2450,认沽,2.450,2019/6/26 0:00,0.1561
2018/11/16,50ETF购6月2600,认购,2.600,2019/6/26 0:00,0.2013
2018/11/16,50ETF购6月2350,认购,2.350,2019/6/26 0:00,0.3272
2018/11/16,50ETF沽6月2600,认沽,2.600,2019/6/26 0:00,0.2328
2018/11/16,50ETF购11月2700,认购,2.700,2018/11/28 0:00,0.0055
2018/11/16,50ETF沽11月2350,认沽,2.350,2018/11/28 0:00,0.0073
2018/11/16,50ETF沽11月2700,认沽,2.700,2018/11/28 0:00,0.1952
2018/11/16,50ETF购11月2300,认购,2.300,2018/11/28 0:00,0.2124
2018/11/16,50ETF购11月2500,认购,2.500,2018/11/28 0:00,0.0597
2018/11/16,50ETF沽11月2800,认沽,2.800,2018/11/28 0:00,0.2889
2018/11/16,50ETF沽11月2450,认沽,2.450,2018/11/28 0:00,0.0285
2018/11/16,50ETF购11月2350,认购,2.350,2018/11/28 0:00,0.1675
2018/11/16,50ETF沽11月2200,认沽,2.200,2018/11/28 0:00,0.0007
2018/11/16,50ETF沽11月2500,认沽,2.500,2018/11/28 0:00,0.0491
2018/11/16,50ETF沽11月2750,认沽,2.750,2018/11/28 0:00,0.2405
2018/11/16,50ETF沽11月2650,认沽,2.650,2018/11/28 0:00,0.1524
2018/11/16,50ETF购11月2750,认购,2.750,2018/11/28 0:00,0.0024
2018/11/16,50ETF沽11月2400,认沽,2.400,2018/11/28 0:00,0.0153
2018/11/16,50ETF购11月2400,认购,2.400,2018/11/28 0:00,0.1265
2018/11/16,50ETF购11月2650,认购,2.650,2018/11/28 0:00,0.0119
2018/11/16,50ETF沽11月2600,认沽,2.600,2018/11/28 0:00,0.1101
2018/11/16,50ETF购11月2450,认购,2.450,2018/11/28 0:00,0.0901
2018/11/16,50ETF购11月2600,认购,2.600,2018/11/28 0:00,0.0217
2018/11/16,50ETF沽11月2300,认沽,2.300,2018/11/28 0:00,0.0031
2018/11/16,50ETF沽11月2250,认沽,2.250,2018/11/28 0:00,0.0012
2018/11/16,50ETF购11月2800,认购,2.800,2018/11/28 0:00,0.0012
2018/11/16,50ETF购11月2850,认购,2.850,2018/11/28 0:00,0.0007
2018/11/16,50ETF沽11月2550,认沽,2.550,2018/11/28 0:00,0.0769
2018/11/16,50ETF购11月2550,认购,2.550,2018/11/28 0:00,0.0379
2018/11/16,50ETF沽11月2850,认沽,2.850,2018/11/28 0:00,0.3385
2018/11/16,50ETF购11月2200,认购,2.200,2018/11/28 0:00,0.3104
2018/11/16,50ETF购11月2250,认购,2.250,2018/11/28 0:00,0.2605
2018/11/16,50ETF购12月2200,认购,2.200,2018/12/26 0:00,0.3250
2018/11/16,50ETF沽12月2900,认沽,2.900,2018/12/26 0:00,0.3895
2018/11/16,50ETF购12月2400,认购,2.400,2018/12/26 0:00,0.1649
2018/11/16,50ETF购12月2700,认购,2.700,2018/12/26 0:00,0.0353
2018/11/16,50ETF沽12月2450,认沽,2.450,2018/12/26 0:00,0.0665
2018/11/16,50ETF购12月2600,认购,2.600,2018/12/26 0:00,0.0630
2018/11/16,50ETF沽12月2350,认沽,2.350,2018/12/26 0:00,0.0333
2018/11/16,50ETF购12月2900,认购,2.900,2018/12/26 0:00,0.0080
2018/11/16,50ETF购12月2950,认购,2.950,2018/12/26 0:00,0.0057
2018/11/16,50ETF沽12月2850,认沽,2.850,2018/12/26 0:00,0.3431
2018/11/16,50ETF购12月2250,认购,2.250,2018/12/26 0:00,0.2787
2018/11/16,50ETF购12月2750,认购,2.750,2018/12/26 0:00,0.0246
2018/11/16,50ETF购12月2850,认购,2.850,2018/12/26 0:00,0.0117
2018/11/16,50ETF沽12月2950,认沽,2.950,2018/12/26 0:00,0.4384
2018/11/16,50ETF购12月2450,认购,2.450,2018/12/26 0:00,0.1326
2018/11/16,50ETF沽12月2550,认沽,2.550,2018/12/26 0:00,0.1153
2018/11/16,50ETF沽12月2300,认沽,2.300,2018/12/26 0:00,0.0218
2018/11/16,50ETF购12月2800,认购,2.800,2018/12/26 0:00,0.0174
2018/11/16,50ETF沽12月2400,认沽,2.400,2018/12/26 0:00,0.0480
2018/11/16,50ETF沽12月2600,认沽,2.600,2018/12/26 0:00,0.1460
2018/11/16,50ETF购12月2550,认购,2.550,2018/12/26 0:00,0.0830
2018/11/16,50ETF沽12月2500,认沽,2.500,2018/12/26 0:00,0.0890
2018/11/16,50ETF购12月2350,认购,2.350,2018/12/26 0:00,0.1998
2018/11/16,50ETF沽12月2750,认沽,2.750,2018/12/26 0:00,0.2586
2018/11/16,50ETF沽12月2200,认沽,2.200,2018/12/26 0:00,0.0086
2018/11/16,50ETF沽12月2800,认沽,2.800,2018/12/26 0:00,0.2988
2018/11/16,50ETF购12月2500,认购,2.500,2018/12/26 0:00,0.1064
2018/11/16,50ETF购12月2650,认购,2.650,2018/12/26 0:00,0.0471
2018/11/16,50ETF沽12月2250,认沽,2.250,2018/12/26 0:00,0.0135
2018/11/16,50ETF沽12月2650,认沽,2.650,2018/12/26 0:00,0.1797
2018/11/16,50ETF沽12月2700,认沽,2.700,2018/12/26 0:00,0.2168
2018/11/16,50ETF购12月2300,认购,2.300,2018/12/26 0:00,0.2376
2018/11/16,50ETF沽3月2600,认沽,2.600,2019/3/27 0:00,0.1960
2018/11/16,50ETF沽3月2800,认沽,2.800,2019/3/27 0:00,0.3326
2018/11/16,50ETF购3月2400,认购,2.400,2019/3/27 0:00,0.2429
2018/11/16,50ETF沽3月2250,认沽,2.250,2019/3/27 0:00,0.0525
2018/11/16,50ETF购3月2750,认购,2.750,2019/3/27 0:00,0.0920
2018/11/16,50ETF购3月2450,认购,2.450,2019/3/27 0:00,0.2142
2018/11/16,50ETF沽3月2400,认沽,2.400,2019/3/27 0:00,0.1006
2018/11/16,50ETF沽3月2750,认沽,2.750,2019/3/27 0:00,0.2897
2018/11/16,50ETF购3月2850,认购,2.850,2019/3/27 0:00,0.0655
2018/11/16,50ETF购3月2550,认购,2.550,2019/3/27 0:00,0.1644
2018/11/16,50ETF购3月2800,认购,2.800,2019/3/27 0:00,0.0776
2018/11/16,50ETF购3月2250,认购,2.250,2019/3/27 0:00,0.3421
2018/11/16,50ETF购3月2650,认购,2.650,2019/3/27 0:00,0.1245
2018/11/16,50ETF沽3月2700,认沽,2.700,2019/3/27 0:00,0.2610
2018/11/16,50ETF购3月2350,认购,2.350,2019/3/27 0:00,0.2746
2018/11/16,50ETF购3月2500,认购,2.500,2019/3/27 0:00,0.1889
