交易日期,收盘-沪深300,涨跌幅(%)-沪深300￼,融资-余额(元),融资余额占流通市值比,融资买入额(元),融资偿还额(元),净买入(元),融券余额(元),融券余量(股),融券卖出量(股),融券偿还量(股),融券净卖出(股),融资融券余额(元),融资融券余额差值(元)
2015-05-05,4596.837,-3.9873501929197923,1867515605055.0,4.114032792209616,186782723862.0,176560003253.0,10222720609.0,7589852302.0,1013953560.0,2154931330.0,2335480098.0,-180548768.0,1875105457357.0,1859925752753.0
2015-05-06,4553.327,-0.9465204008756456,1889874480436.0,4.217857536008829,183060541546.0,160701666165.0,22358875381.0,7114809078.0,950661621.0,2091896425.0,2155188364.0,-63291939.0,1896989289514.0,1882759671358.0
2015-05-07,4470.089,-1.8280698926301582,1899982007147.0,4.339277073897693,140764548127.0,130657021416.0,10107526711.0,6202518090.0,795976887.0,2020270134.0,2174954868.0,-154684734.0,1906184525237.0,1893779489057.0
2015-05-08,4558.404,1.9756877323919053,1875707625579.0,4.165741227376113,140977112245.0,165251493813.0,-24274381568.0,6400476901.0,802278903.0,2073482784.0,2067180768.0,6302016.0,1882108102480.0,1869307148678.0
2015-05-11,4690.532,2.8985583550733987,1882306723001.0,4.041300861838787,195020650565.0,188421553143.0,6599097422.0,7584194143.0,954154134.0,2684027434.0,2532152203.0,151875231.0,1889890917144.0,1874722528858.0
2015-05-12,4747.421,1.212847497895761,1895164710478.0,4.00652216155815,214818160441.0,201960172964.0,12857987477.0,8223614518.0,1048700236.0,2577308006.0,2482761904.0,94546102.0,1903388324996.0,1886941095960.0
2015-05-13,4718.436,-0.6105420184980435,1914047462337.0,4.048598305717746,215364507469.0,196481755610.0,18882751859.0,8434198569.0,1093296269.0,2305435362.0,2260839329.0,44596033.0,1922481660906.0,1905613263768.0
2015-05-14,4700.778,-0.37423417420518157,1926396684102.0,4.071464840473573,179534658360.0,167185436595.0,12349221765.0,8339825944.0,1077310822.0,2204083670.0,2220069117.0,-15985447.0,1934736510046.0,1918056858158.0
2015-05-15,4617.47,-1.7722172797779432,1928938229097.0,4.12369285827289,169945188659.0,167403643664.0,2541544995.0,7476227605.0,948126359.0,2150447804.0,2279632267.0,-129184463.0,1936414456702.0,1921462001492.0
2015-05-18,4575.14,-0.9167357882130257,1947846353442.0,4.15558064421434,161430226144.0,142522101799.0,18908124345.0,7225444168.0,923095370.0,2046413795.0,2071444784.0,-25030989.0,1955071797610.0,1940620909274.0
2015-05-19,4731.222,3.411524018937125,1976879887711.0,4.0951399221865366,190156853770.0,161123319501.0,29033534269.0,7380758219.0,911058913.0,2521742474.0,2533778931.0,-12036457.0,1984260645930.0,1969499129492.0
2015-05-20,4754.919,0.5008642587475286,2005739078890.0,4.143394436414135,207945484288.0,179086293109.0,28859191179.0,7275338330.0,895316527.0,2139065653.0,2154808039.0,-15742386.0,2013014417220.0,1998463740560.0
2015-05-21,4840.976,1.8098520710868051,2024780335165.0,4.082411505527043,190690092624.0,171648836349.0,19041256275.0,7826097129.0,958433631.0,1707319078.0,1644201974.0,63117104.0,2032606432294.0,2016954238036.0
2015-05-22,4951.335,2.2796849230403127,2013989133637.0,3.975806214772783,237882405314.0,248673606842.0,-10791201528.0,8409774596.0,1010821522.0,2236340657.0,2183952766.0,52387891.0,2022398908233.0,2005579359041.0
2015-05-25,5099.495,2.9923242923373192,2023768329382.0,3.8857366100626507,259008918592.0,249229722847.0,9779195745.0,9559545245.0,1112863148.0,2178873933.0,2076832307.0,102041626.0,2033327874627.0,2014208784137.0
2015-05-26,5198.918,1.9496636431646663,2042712199449.0,3.8291430885317044,262552852867.0,243608982800.0,18943870067.0,9953791509.0,1138043389.0,1950551862.0,1925371621.0,25180241.0,2052665990958.0,2032758407940.0
2015-05-27,5181.434,-0.3363007456551536,2055308599108.0,3.830600089003476,223165642983.0,210569243324.0,12596399659.0,9724888683.0,1089079555.0,1652072652.0,1701036486.0,-48963834.0,2065033487791.0,2045583710425.0
2015-05-28,4834.007,-6.705228706956414,2067497905712.0,4.119454499510999,269138721253.0,256949414649.0,12189306604.0,8242815585.0,954681183.0,1903457220.0,2037855592.0,-134398372.0,2075740721297.0,2059255090127.0
2015-05-29,4840.829,0.14112515765906006,2071958219694.0,4.105465856265632,182529333709.0,178069019727.0,4460313982.0,7588853728.0,864109263.0,1957744987.0,2048316907.0,-90571920.0,2079547073422.0,2064369365966.0
2015-06-01,5076.179,4.861770576899122,2100135149383.0,3.963707148063921,194265860222.0,166088930533.0,28176929689.0,8093987996.0,919867429.0,2423305920.0,2367547754.0,55758166.0,2108229137379.0,2092041161387.0
2015-06-02,5161.87,1.688100439326509,2130096322974.0,3.9241200729898718,216346279354.0,186385105763.0,29961173591.0,7923618908.0,895897155.0,2184529480.0,2208499754.0,-23970274.0,2138019941882.0,2122172704066.0
2015-06-03,5143.59,-0.35413522618740884,2150013699978.0,3.9470499040552625,202319538690.0,182402161686.0,19917377004.0,7751948946.0,883534021.0,1984978358.0,1997341492.0,-12363134.0,2157765648924.0,2142261751032.0
2015-06-04,5181.416,0.7354007609471206,2164591811048.0,3.935405031926257,226089396217.0,211511285147.0,14578111070.0,7743096744.0,898184245.0,2537731255.0,2523081031.0,14650224.0,2172334907792.0,2156848714304.0
2015-06-05,5230.552,0.948312198827502,2160768383347.0,3.873222075124545,255091481595.0,258914909296.0,-3823427701.0,8226752108.0,943658542.0,1815931387.0,1770457090.0,45474297.0,2168995135455.0,2152541631239.0
2015-06-08,5353.751,2.355372817247587,2165597899554.0,3.839546321573115,260676905817.0,255847389610.0,4829516207.0,9232154144.0,1035245269.0,2588269161.0,2496682434.0,91586727.0,2174830053698.0,2156365745410.0
2015-06-09,5317.461,-0.6778425070572016,2177115224583.0,3.8746895997362905,219688331207.0,208171006178.0,11517325029.0,8998722204.0,1021130786.0,2263354683.0,2277469166.0,-14114483.0,2186113946787.0,2168116502379.0
2015-06-10,5309.112,-0.1570110246224655,2191883708574.0,3.8807180825843592,206965325737.0,192196841746.0,14768483991.0,9141123082.0,1013819965.0,2257057512.0,2264368333.0,-7310821.0,2201024831656.0,2182742585492.0
2015-06-11,5306.59,-0.04750323594604898,2205848192212.0,3.8756862079236973,208551797751.0,194587314113.0,13964483638.0,9322519256.0,1070930763.0,1992294338.0,1935183540.0,57110798.0,2215170711468.0,2196525672956.0
2015-06-12,5335.1151,0.5375410574399002,2220702152570.0,3.8604807843190247,218786471898.0,203932511540.0,14853960358.0,9301891301.0,1069486208.0,2331151607.0,2332596162.0,-1444555.0,2230004043871.0,2211400261269.0
2015-06-15,5221.1665,-2.135822711678704,2231930859100.0,3.954633282215662,218656316507.0,207427609977.0,11228706530.0,8784619025.0,1034637171.0,2123854293.0,2158703330.0,-34849037.0,2240715478125.0,2223146240075.0
2015-06-16,5064.8212,-2.994451527259282,2239445979829.0,4.113728561500415,179172263135.0,171657142406.0,7515120729.0,7682599751.0,935458424.0,1776459521.0,1875638268.0,-99178747.0,2247128579580.0,2231763380078.0
2015-06-17,5138.8307,1.4612460554382454,2255042762540.0,4.066506911666053,166529769033.0,150932986322.0,15596782711.0,7010879528.0,799434600.0,2680802493.0,2816826317.0,-136023824.0,2262053642068.0,2248031883012.0
2015-06-18,4930.5491,-4.053093245512057,2266635294021.0,4.238959194781642,157186046710.0,145593515229.0,11592531481.0,6399966994.0,746975260.0,2172173754.0,2224633094.0,-52459340.0,2273035261015.0,2260235327027.0
2015-06-19,4637.0517,-5.952631117698433,2261085353259.0,4.505914940743905,146530284452.0,152080225214.0,-5549940762.0,4889722570.0,576451095.0,2006239123.0,2176763288.0,-170524165.0,2265975075829.0,2256195630689.0
2015-06-23,4786.0906,3.2140875203095103,2246785028463.0,4.395700415904414,122284611364.0,136584936160.0,-14300324796.0,5156676542.0,583922573.0,1855318297.0,1847846819.0,7471478.0,2251941705005.0,2241628351921.0
2015-06-24,4880.1261,1.9647664003686014,2206599051084.0,4.219967702324912,156712222033.0,196898199412.0,-40185977379.0,6126801957.0,705721121.0,2428419761.0,2306621213.0,121798548.0,2212725853041.0,2200472249127.0
2015-06-25,4706.5159,-3.557494139342014,2181842704486.0,4.323848368252619,170310342776.0,195066689374.0,-24756346598.0,6378823201.0,770046636.0,2429047653.0,2364722138.0,64325515.0,2188221527687.0,2175463881285.0
2015-06-26,4336.1947,-7.868266205156132,2125756751259.0,4.5589891287786815,146101243554.0,202187196781.0,-56085953227.0,4761657756.0,605340428.0,2652221381.0,2816927589.0,-164706208.0,2130518409015.0,2120995093503.0
2015-06-29,4191.5486,-3.335784253414636,2084066835266.0,4.657015213038005,169776314852.0,211466230845.0,-41689915993.0,4499392652.0,634741686.0,3344354936.0,3314953678.0,29401258.0,2088566227918.0,2079567442614.0
2015-06-30,4472.9976,6.7146781979338135,2044666506140.0,4.332949257194398,169408093250.0,208808422376.0,-39400329126.0,4719911272.0,584524309.0,3221975893.0,3272193270.0,-50217377.0,2049386417412.0,2039946594868.0
2015-07-01,4253.021,-4.91787878446436,2030567573892.0,4.5332822413918965,159361945282.0,173460877530.0,-14098932248.0,4722533752.0,632074679.0,2701782394.0,2654232024.0,47550370.0,2035290107644.0,2025845040140.0
2015-07-02,4107.9961,-3.409926732080561,1979665485706.0,4.604513485402784,135808721633.0,186710809819.0,-50902088186.0,3975577207.0,533371310.0,2993853725.0,3092557094.0,-98703369.0,1983641062913.0,1975689908499.0
2015-07-03,3885.9169,-5.4060226590770135,1906748251186.0,4.696773871193635,120419398987.0,193336633507.0,-72917234520.0,3100048623.0,427348020.0,1494823842.0,1600847132.0,-106023290.0,1909848299809.0,1903648202563.0
2015-07-06,3998.537,2.8981602771793704,1770447201996.0,4.318871048848162,134432080252.0,270733129442.0,-136301049190.0,3017431727.0,409118656.0,384295121.0,402524485.0,-18229364.0,1773464633723.0,1767429770269.0
2015-07-07,3928.0025,-1.7640076858110854,1626101694487.0,4.0654724036206105,90479516256.0,234825023765.0,-144345507509.0,2769510519.0,385095427.0,261577365.0,285600594.0,-24023229.0,1628871205006.0,1623332183968.0
2015-07-08,3663.0375,-6.74554051327615,1456082818585.0,3.824045212424835,56028188034.0,226047063936.0,-170018875902.0,2504565643.0,387544131.0,182531405.0,180082701.0,2448704.0,1458587384228.0,1453578252942.0
2015-07-09,3897.6263,6.404215081063189,1438008621547.0,3.5920043386984406,111432060370.0,129506257408.0,-18074197038.0,2568528969.0,374740365.0,179957640.0,192761406.0,-12803766.0,1440577150516.0,1435440092578.0
2015-07-10,4106.5561,5.360436940811899,1438251747980.0,3.444564623335657,126019462911.0,125776336478.0,243126433.0,2720085865.0,368659173.0,205970125.0,212051317.0,-6081192.0,1440971833845.0,1435531662115.0
2015-07-13,4211.8116,2.5631087811024913,1436976422446.0,3.3512126366591017,146943102448.0,148218427982.0,-1275325534.0,2837743074.0,386410746.0,195517664.0,177766091.0,17751573.0,1439814165520.0,1434138679372.0
2015-07-14,4112.1488,-2.3662691845000854,1438919712258.0,3.3711173471482776,157355194758.0,155411904946.0,1943289812.0,2815180500.0,403754163.0,204132878.0,186789461.0,17343417.0,1441734892758.0,1436104531758.0
2015-07-15,3966.7585,-3.535628379984693,1419895160981.0,3.4332899513012705,136449328560.0,155473879837.0,-19024551277.0,2735437588.0,401601619.0,378111079.0,380263623.0,-2152544.0,1422630598569.0,1417159723393.0
2015-07-16,3997.3555,0.7713350837970095,1418668046391.0,3.406297300480289,118892607499.0,120119722089.0,-1227114590.0,2678560627.0,397073361.0,383635571.0,388163829.0,-4528258.0,1421346607018.0,1415989485764.0
2015-07-17,4151.4956,3.856051832267608,1425594146080.0,3.2953062778759383,139765160859.0,132839061170.0,6926099689.0,2799945641.0,397080562.0,370819738.0,370812537.0,7201.0,1428394091721.0,1422794200439.0
2015-07-20,4160.612,0.21959315095986132,1423830452084.0,3.2473147274909273,152448296008.0,154211990004.0,-1763693996.0,3186266994.0,472568928.0,542645478.0,467157112.0,75488366.0,1427016719078.0,1420644185090.0
2015-07-21,4166.0057,0.12963717837664265,1432670926184.0,3.2422521747081676,144264740394.0,135424266294.0,8840474100.0,3415502692.0,511743282.0,561996495.0,522822141.0,39174354.0,1436086428876.0,1429255423492.0
2015-07-22,4157.1604,-0.2123208808859767,1436417184621.0,3.236707258547409,149104097085.0,145357838648.0,3746258437.0,3473340914.0,525992747.0,645035738.0,630786273.0,14249465.0,1439890525535.0,1432943843707.0
2015-07-23,4250.805,2.252609738127978,1455427354257.0,3.2018520611773065,171020806977.0,152010637341.0,19010169636.0,3394230281.0,507855568.0,764650052.0,782787231.0,-18137179.0,1458821584538.0,1452033123976.0
2015-07-24,4176.2787,-1.7532279180061188,1454422169931.0,3.242431027194429,187956487145.0,188961671471.0,-1005184326.0,3463352814.0,539857633.0,983398878.0,951396813.0,32002065.0,1457885522745.0,1450958817117.0
2015-07-27,3818.7314,-8.561385043579588,1426925432949.0,3.4724593355254156,147760378898.0,175257115880.0,-27496736982.0,3146210975.0,544492986.0,1005374556.0,1000739203.0,4635353.0,1430071643924.0,1423779221974.0
2015-07-28,3811.0926,-0.20003501686450112,1379301492121.0,3.401455626689307,112819940117.0,160443880945.0,-47623940828.0,2993162791.0,501896723.0,869620370.0,912216633.0,-42596263.0,1382294654912.0,1376308329330.0
2015-07-29,3930.3791,3.129981675071343,1369171632437.0,3.2599836915176654,111579163871.0,121709023555.0,-10129859684.0,3223939284.0,535773028.0,948961911.0,915085606.0,33876305.0,1372395571721.0,1365947693153.0
2015-07-30,3815.4118,-2.925094426641949,1367902106765.0,3.3409372038925533,127669668345.0,128939194017.0,-1269525672.0,3249062194.0,571095066.0,901805703.0,866483665.0,35322038.0,1371151168959.0,1364653044571.0
2015-07-31,3816.6993,0.03374471924629473,1335416630899.0,3.2954460696897665,78535503625.0,111020979491.0,-32485475866.0,3240883562.0,570959314.0,654371935.0,654507687.0,-135752.0,1338657514461.0,1332175747337.0
2015-08-03,3829.2354,0.32845396020587736,1293809923258.0,3.2479331088884553,66504669876.0,108111377517.0,-41606707641.0,3480154332.0,617381318.0,432948592.0,386526588.0,46422004.0,1297290077590.0,1290329768926.0
2015-08-04,3948.1554,3.105580816473179,1309377550364.0,3.159905423584963,100404473550.0,84836846444.0,15567627106.0,3636210815.0,609316175.0,25715186.0,33780329.0,-8065143.0,1313013761179.0,1305741339549.0
2015-08-05,3866.8998,-2.058064887719465,1309112256702.0,3.204606762358481,101382744808.0,101648038470.0,-265293662.0,3498641216.0,601631471.0,10141596.0,17826300.0,-7684704.0,1312610897918.0,1305613615486.0
2015-08-06,3831.8516,-0.9063643179996544,1305394070462.0,3.2190843848365915,72910909742.0,76629095982.0,-3718186240.0,3411323677.0,592076817.0,11291400.0,20846054.0,-9554654.0,1308805394139.0,1301982746785.0
2015-08-07,3906.9448,1.9597105482895005,1314232636236.0,3.1631123635634286,99978531072.0,91139965298.0,8838565774.0,3100737457.0,517457543.0,6522903.0,81142177.0,-74619274.0,1317333373693.0,1311131898779.0
2015-08-10,4084.3646,4.541139153028218,1337205367683.0,3.0718116781201585,151357556032.0,128384824585.0,22972731447.0,3337885914.0,535845338.0,36242460.0,17854665.0,18387795.0,1340543253597.0,1333867481769.0
2015-08-11,4066.6692,-0.43324731587380816,1351144208736.0,3.100061810672383,160283335688.0,146344494635.0,13938841053.0,3211649024.0,527894699.0,17961707.0,25912346.0,-7950639.0,1354355857760.0,1347932559712.0
2015-08-12,4016.1262,-1.242859881497123,1355680791244.0,3.1440399836675312,126326082762.0,121789500254.0,4536582508.0,3300323281.0,546523414.0,33856500.0,15227785.0,18628715.0,1358981114525.0,1352380467963.0
2015-08-13,4075.463,1.4774635318979767,1369469887129.0,3.117085754646304,130592981987.0,116803886102.0,13789095885.0,3255351015.0,537952374.0,32119200.0,40690240.0,-8571040.0,1372725238144.0,1366214536114.0
2015-08-14,4073.54,-0.04718482292686745,1374852636619.0,3.11785035486346,145874551372.0,140491801882.0,5382749490.0,3134046726.0,484840143.0,33306460.0,86418691.0,-53112231.0,1377986683345.0,1371718589893.0
2015-08-17,4077.8721,0.10634730480122939,1389229860067.0,3.1241079121600195,145503124888.0,131125901440.0,14377223448.0,3561802009.0,543817483.0,91712818.0,32735478.0,58977340.0,1392791662076.0,1385668058058.0
2015-08-18,3825.4122,-6.19097151183334,1368723377174.0,3.2781173471856233,158169586736.0,178676069629.0,-20506482893.0,3628568615.0,564262240.0,80164760.0,59720003.0,20444757.0,1372351945789.0,1365094808559.0
2015-08-19,3886.1357,1.5873714210458156,1361883433592.0,3.212640854680014,126597234322.0,133437177904.0,-6839943582.0,3477176182.0,546227093.0,76972071.0,95007218.0,-18035147.0,1365360609774.0,1358406257410.0
2015-08-20,3761.4541,-3.2083696922884086,1353812446145.0,3.297840303835092,107087708054.0,115158695501.0,-8070987447.0,3521428855.0,561816413.0,74357696.0,58768376.0,15589320.0,1357333875000.0,1350291017290.0
2015-08-21,3589.5358,-4.5705276584393255,1323654849916.0,3.380039615084095,84041660037.0,114199256266.0,-30157596229.0,3276028693.0,526525489.0,59081344.0,94372268.0,-35290924.0,1326930878609.0,1320378821223.0
2015-08-24,3275.5342,-8.74769378257768,1245487048036.0,3.4600027784239797,58166662078.0,136334463958.0,-78167801880.0,2939739940.0,532912692.0,70850970.0,64463767.0,6387203.0,1248426787976.0,1242547308096.0
2015-08-25,3042.9266,-7.101363801971599,1160189160470.0,3.481270432501604,58137127500.0,143435015066.0,-85297887566.0,2731637328.0,533740425.0,67297281.0,66469548.0,827733.0,1162920797798.0,1157457523142.0
2015-08-26,3025.692,-0.566382376755325,1107823407106.0,3.3852755626114406,79746374218.0,132112127582.0,-52365753364.0,2817262759.0,548042807.0,56676839.0,42374457.0,14302382.0,1110640669865.0,1105006144347.0
2015-08-27,3205.6375,5.947251075125955,1074546333065.0,3.138501555932277,72189828155.0,105466902196.0,-33277074041.0,3025645090.0,587336201.0,79177522.0,39884128.0,39293394.0,1077571978155.0,1071520687975.0
2015-08-28,3342.2863,4.26276520660867,1072238066654.0,2.9849458709528833,94353787607.0,96662054018.0,-2308266411.0,3142501338.0,552965998.0,36098410.0,70468613.0,-34370203.0,1075380567992.0,1069095565316.0
2015-08-31,3366.5359,0.7255392812997498,1055960525892.0,2.9769534539291835,76466518815.0,92744059577.0,-16277540762.0,3240012531.0,581562281.0,53896013.0,25299730.0,28596283.0,1059200538423.0,1052720513361.0
2015-09-01,3362.0827,-0.13227840522954173,1012220422123.0,2.915516646488903,58498597259.0,102238701028.0,-43740103769.0,3163677097.0,562172062.0,30038173.0,49428392.0,-19390219.0,1015384099220.0,1009056745026.0
2015-09-02,3365.8318,0.11151123676999379,959153956737.0,2.7819556810531365,51679464874.0,104745930260.0,-53066465386.0,3107548566.0,559055712.0,23402684.0,26519034.0,-3116350.0,962261505303.0,956046408171.0
2015-09-07,3250.485,-3.426992400511517,975416736389.0,2.881261867256286,71080895217.0,54818115565.0,16262779652.0,3053916036.0,559358263.0,24363567.0,24061016.0,302551.0,978470652425.0,972362820353.0
2015-09-08,3334.0233,2.5700257038565013,972959392874.0,2.7886455194504918,55442466435.0,57899809950.0,-2457343515.0,3201908059.0,560138474.0,39645003.0,38864792.0,780211.0,976161300933.0,969757484815.0
2015-09-09,3399.3054,1.9580577016363383,987276958283.0,2.759116886780788,95327975231.0,81010409822.0,14317565409.0,3287415285.0,573336106.0,53029993.0,39832361.0,13197632.0,990564373568.0,983989542998.0
2015-09-10,3357.561,-1.2280273493520175,984194786440.0,2.7829248919131713,61625200107.0,64707371950.0,-3082171843.0,3221161115.0,568911934.0,40756739.0,45180911.0,-4424172.0,987415947555.0,980973625325.0
2015-09-11,3347.1878,-0.30895045540498,981843576265.0,2.770576975377778,54364250243.0,56715460418.0,-2351210175.0,3077882190.0,559510930.0,34024583.0,43425587.0,-9401004.0,984921458455.0,978765694075.0
2015-09-14,3281.1317,-1.9734805438762653,953397764377.0,2.794554558028263,61513080954.0,89958892842.0,-28445811888.0,3025587580.0,571524441.0,47079200.0,35065689.0,12013511.0,956423351957.0,950372176797.0
2015-09-15,3152.2319,-3.928516493257494,932721064261.0,2.8460238819410253,44981551895.0,65658252011.0,-20676700116.0,2882093541.0,568563028.0,34423139.0,37384552.0,-2961413.0,935603157802.0,929838970720.0
2015-09-16,3309.2484,4.981121471424739,935178089174.0,2.7121754236762565,61784298094.0,59327273181.0,2457024913.0,2981619138.0,557316284.0,35311038.0,46557782.0,-11246744.0,938159708312.0,932196470036.0
2015-09-17,3236.9986,-2.1832691677058755,938336277667.0,2.773968663073276,76750666263.0,73592477770.0,3158188493.0,2913589564.0,553304790.0,31420483.0,35431977.0,-4011494.0,941249867231.0,935422688103.0
2015-09-18,3251.2732,0.4409825818274991,936214427590.0,2.749093141404344,49535168826.0,51657018903.0,-2121850077.0,2896528177.0,539041255.0,11878680.0,26142215.0,-14263535.0,939110955767.0,933317899413.0
2015-09-21,3308.2467,1.7523442816186594,937894562685.0,2.6921582660052685,59872020461.0,58191885366.0,1680135095.0,2940785392.0,535384063.0,11650632.0,15307824.0,-3657192.0,940835348077.0,934953777293.0
2015-09-22,3339.03,0.9305019483583252,938478691148.0,2.672535574153288,70910908129.0,70326779666.0,584128463.0,2959158649.0,532382457.0,12064941.0,15066547.0,-3001606.0,941437849797.0,935519532499.0
2015-09-23,3263.0275,-2.2761849998352814,937018013206.0,2.7168901293121737,58032035100.0,59492713042.0,-1460677942.0,2893032141.0,532770155.0,12670960.0,12283262.0,387698.0,939911045347.0,934124981065.0
2015-09-24,3284.9991,0.673350132660543,937212257284.0,2.69097033901318,55060158467.0,54865914389.0,194244078.0,2929409709.0,537590544.0,13081597.0,8261208.0,4820389.0,940141666993.0,934282847575.0
2015-09-25,3231.9514,-1.6148467133522197,924702279748.0,2.709906743435934,53197837930.0,65707815466.0,-12509977536.0,2858198451.0,538589543.0,11998871.0,10999872.0,998999.0,927560478199.0,921844081297.0
2015-09-28,3242.7524,0.3341943817595772,925808681194.0,2.6898274349283438,41791856968.0,40685455522.0,1106401446.0,2892656478.0,543695431.0,14535208.0,9429320.0,5105888.0,928701337672.0,922916024716.0
2015-09-29,3178.8544,-1.9704865533366038,918294985443.0,2.7200470316331886,39397254139.0,46910949890.0,-7513695751.0,2781383756.0,536035226.0,14584981.0,22245186.0,-7660205.0,921076369199.0,915513601687.0
2015-09-30,3202.9475,0.7579176951294152,904050976067.0,2.664349302036019,32642625485.0,46886634861.0,-14244009376.0,2658246369.0,515111883.0,7606567.0,28529910.0,-20923343.0,906709222436.0,901392729698.0
2015-10-08,3296.482,2.9202632887363906,919535790442.0,2.6231674123504187,70350138653.0,54865324278.0,15484814375.0,2870061556.0,528624478.0,20398970.0,6886375.0,13512595.0,922405851998.0,916665728886.0
2015-10-09,3340.1159,1.3236504855782618,920886681161.0,2.591254084127467,64419346706.0,63068455987.0,1350890719.0,2877547384.0,528553911.0,17126440.0,17197007.0,-70567.0,923764228545.0,918009133777.0
2015-10-12,3447.6934,3.2207714708342907,945013731157.0,2.5683429794174994,111971773224.0,87844723228.0,24127049996.0,2964379086.0,523704255.0,24666678.0,29516334.0,-4849656.0,947978110243.0,942049352071.0
2015-10-13,3445.0431,-0.07687168470375005,949458318492.0,2.5716907282712547,83592350039.0,79147762704.0,4444587335.0,2939561947.0,520636696.0,14698596.0,17766155.0,-3067559.0,952397880439.0,946518756545.0
2015-10-14,3406.1116,-1.1300729445155562,954857715836.0,2.6056082677821455,84229790033.0,78830392689.0,5399397344.0,2928919233.0,525214619.0,21239808.0,16661885.0,4577923.0,957786635069.0,951928796603.0
2015-10-15,3486.815,2.369370398785524,966086544099.0,2.5715637271667706,98279639583.0,87050811320.0,11228828263.0,2985804662.0,520931097.0,21839534.0,26123056.0,-4283522.0,969072348761.0,963100739437.0
2015-10-16,3534.0653,1.3551134774859004,969812069281.0,2.5431347559607347,116777455721.0,113051930539.0,3725525182.0,2922703627.0,495876888.0,17048467.0,42102676.0,-25054209.0,972734772908.0,966889365654.0
2015-10-19,3534.1821,0.0033049757173417254,982188830214.0,2.5730111463757313,119172218814.0,106795457881.0,12376760933.0,2968870504.0,509763772.0,25834629.0,11947745.0,13886884.0,985157700718.0,979219959710.0
2015-10-20,3577.7027,1.231419286516108,993094222956.0,2.5663688576764403,107361540269.0,96456147527.0,10905392742.0,3005228949.0,511884710.0,18963959.0,16843021.0,2120938.0,996099451905.0,990088994007.0
2015-10-21,3473.2544,-2.9194236849249657,985087873967.0,2.647056889852624,134149405331.0,142155754320.0,-8006348989.0,2907288176.0,514411307.0,26138382.0,23611785.0,2526597.0,987995162143.0,982180585791.0
2015-10-22,3524.5339,1.476410711521736,998304645937.0,2.6278575371260087,107666469701.0,94449697731.0,13216771970.0,2937053101.0,509091017.0,19370231.0,24690521.0,-5320290.0,1001241699038.0,995367592836.0
2015-10-23,3571.2411,1.3252021777971834,1007631774527.0,2.603766819674269,123994375992.0,114667247402.0,9327128590.0,2964404977.0,504079959.0,13071942.0,18083000.0,-5011058.0,1010596179504.0,1004667369550.0
2015-10-26,3589.2611,0.5045864867538626,1020997552835.0,2.6231362715648934,133007891201.0,119642112893.0,13365778308.0,2966491101.0,505244338.0,14116984.0,12952605.0,1164379.0,1023964043936.0,1018031061734.0
2015-10-27,3592.8794,0.10080904952832771,1027642464682.0,2.632367738786418,116600562649.0,109955650802.0,6644911847.0,2980173855.0,506000775.0,12850458.0,12094021.0,756437.0,1030622638537.0,1024662290827.0
2015-10-28,3524.9199,-1.8915051810533914,1025367887823.0,2.676307195810423,101831277209.0,104105854068.0,-2274576859.0,2980923279.0,518400897.0,22542930.0,10142808.0,12400122.0,1028348811102.0,1022386964544.0
2015-10-29,3533.3065,0.23792313692007583,1032150487946.0,2.680584963380674,84722349693.0,77939749570.0,6782600123.0,2934340478.0,504576087.0,10450896.0,24275706.0,-13824810.0,1035084828424.0,1029216147468.0
2015-10-30,3534.0788,0.021857713164708466,1030206852967.0,2.6800308523190837,92328777317.0,94272412296.0,-1943634979.0,2893438137.0,498691612.0,13306582.0,19191057.0,-5884475.0,1033100291104.0,1027313414830.0
2015-11-02,3475.9623,-1.6444596538141707,1027724226218.0,2.7259317891621837,79198271209.0,81680897958.0,-2482626749.0,2875271247.0,508629160.0,21674500.0,11736952.0,9937548.0,1030599497465.0,1024848954971.0
2015-11-03,3465.4927,-0.30120004466101374,1028957118718.0,2.7370441077677037,65429357004.0,64196464504.0,1232892500.0,2854606548.0,501249265.0,16213914.0,23593809.0,-7379895.0,1031811725266.0,1026102512170.0
2015-11-04,3628.5377,4.704814412103652,1049458303988.0,2.6690765503719627,130002953204.0,109501767934.0,20501185270.0,2965825330.0,495672313.0,27225911.0,32802863.0,-5576952.0,1052424129318.0,1046492478658.0
2015-11-05,3705.9697,2.133972591768855,1067487221573.0,2.680191034781771,191151744167.0,173122826582.0,18028917585.0,2991702969.0,490681200.0,25968562.0,30959675.0,-4991113.0,1070478924542.0,1064495518604.0
2015-11-06,3793.3739,2.358470442972051,1080842214310.0,2.6564161074220602,163778721690.0,150423728953.0,13354992737.0,3033341437.0,492885378.0,25143815.0,22939637.0,2204178.0,1083875555747.0,1077808872873.0
2015-11-09,3840.3547,1.2384964213519791,1114034137101.0,2.6929275421167334,193500061156.0,160308138365.0,33191922791.0,3105139905.0,503093060.0,32001502.0,21793820.0,10207682.0,1117139277006.0,1110928997196.0
2015-11-10,3833.2379,-0.18531621571309545,1135137465041.0,2.739981597249509,175860751179.0,154757423239.0,21103327940.0,3075561261.0,501384948.0,20541937.0,22250049.0,-1708112.0,1138213026302.0,1132061903780.0
2015-11-11,3833.6457,0.01063852572260125,1149912800029.0,2.7556862545470637,149943260067.0,135167925079.0,14775334988.0,3064968539.0,499001207.0,17046873.0,19430614.0,-2383741.0,1152977768568.0,1146847831490.0
